3.32	0.013196
3.33	0.009963
3.34	0.007403
3.35	0.005657
3.36	0.004776
3.37	0.004712
3.38	0.005331
3.39	0.006426
3.40	0.007744
3.41	0.009010
3.42	0.009959
3.43	0.010361
3.44	0.010049
3.45	0.008930
3.46	0.007000
3.47	0.004343
3.48	0.001120
3.49	-0.002443
3.50	-0.006081
3.51	-0.009512
3.52	-0.012468
3.53	-0.014719
3.54	-0.016096
3.55	-0.016506
3.56	-0.015943
3.57	-0.014484
3.58	-0.012288
3.59	-0.009572
3.60	-0.006599
3.61	-0.003647
3.62	-0.000986
3.63	0.001149
3.64	0.002573
3.65	0.003177
3.66	0.002926
3.67	0.001868
3.68	0.000122
3.69	-0.002133
3.70	-0.004675
3.71	-0.007264
3.72	-0.009665
3.73	-0.011670
3.74	-0.013117
3.75	-0.013905
3.76	-0.014001
3.77	-0.013444
3.78	-0.012333
3.79	-0.010822
3.80	-0.009099
3.81	-0.007367
3.82	-0.005823
3.83	-0.004638
3.84	-0.003937
3.85	-0.003792
3.86	-0.004210
3.87	-0.005135
3.88	-0.006454
3.89	-0.008008
3.90	-0.009607
3.91	-0.011052
3.92	-0.012151
3.93	-0.012744
3.94	-0.012710
3.95	-0.011986
3.96	-0.010571
3.97	-0.008527
3.98	-0.005970
3.99	-0.003063
4.00	0.000000
4.01	0.003015
4.02	0.005782
4.03	0.008127
4.04	0.009916
4.05	0.011064
4.06	0.011546
4.07	0.011393
4.08	0.010691
4.09	0.009569
4.10	0.008186
4.11	0.006715
4.12	0.005327
4.13	0.004171
4.14	0.003365
4.15	0.002983
4.16	0.003048
4.17	0.003533
4.18	0.004366
4.19	0.005436
4.20	0.006607
4.21	0.007733
4.22	0.008673
4.23	0.009305
4.24	0.009537
4.25	0.009321
4.26	0.008653
4.27	0.007576
4.28	0.006175
4.29	0.004567
4.30	0.002893
4.31	0.001299
4.32	-0.000073
4.33	-0.001102
4.34	-0.001699
4.35	-0.001815
4.36	-0.001447
4.37	-0.000635
4.38	0.000537
4.39	0.001954
4.40	0.003480
4.41	0.004967
4.42	0.006275
4.43	0.007279
4.44	0.007885
4.45	0.008034
4.46	0.007710
4.47	0.006939
4.48	0.005784
4.49	0.004343
4.50	0.002732
4.51	0.001080
4.52	-0.000487
4.53	-0.001860
4.54	-0.002951
4.55	-0.003704
4.56	-0.004102
4.57	-0.004162
4.58	-0.003937
4.59	-0.003506
4.60	-0.002965
4.61	-0.002422
4.62	-0.001977
4.63	-0.001720
4.64	-0.001715
4.65	-0.002000
4.66	-0.002575
4.67	-0.003411
4.68	-0.004446
4.69	-0.005595
4.70	-0.006757
4.71	-0.007827
4.72	-0.008701
4.73	-0.009294
4.74	-0.009543
4.75	-0.009412
4.76	-0.008900
4.77	-0.008040
4.78	-0.006891
4.79	-0.005540
4.80	-0.004088
4.81	-0.002643
4.82	-0.001309
4.83	-0.000179
4.84	0.000678
4.85	0.001216
4.86	0.001423
4.87	0.001314
4.88	0.000935
4.89	0.000353
4.90	-0.000348
4.91	-0.001078
4.92	-0.001746
4.93	-0.002274
4.94	-0.002602
4.95	-0.002690
4.96	-0.002527
4.97	-0.002128
4.98	-0.001532
4.99	-0.000799
5.00	0.000000
5.01	0.000786
5.02	0.001484
5.03	0.002028
5.04	0.002370
5.05	0.002483
5.06	0.002363
5.07	0.002033
5.08	0.001536
5.09	0.000933
5.10	0.000297
5.11	-0.000296
5.12	-0.000771
5.13	-0.001067
5.14	-0.001137
5.15	-0.000957
5.16	-0.000525
5.17	0.000136
5.18	0.000982
5.19	0.001950
5.20	0.002969
5.21	0.003959
5.22	0.004846
5.23	0.005564
5.24	0.006062
5.25	0.006309
5.26	0.006295
5.27	0.006034
5.28	0.005559
5.29	0.004921
5.30	0.004181
5.31	0.003407
5.32	0.002664
5.33	0.002012
5.34	0.001495
5.35	0.001142
5.36	0.000964
5.37	0.000951
5.38	0.001076
5.39	0.001297
5.40	0.001563
5.41	0.001819
5.42	0.002011
5.43	0.002092
5.44	0.002029
5.45	0.001803
5.46	0.001413
5.47	0.000877
5.48	0.000226
5.49	-0.000493
5.50	-0.001228
5.51	-0.001920
5.52	-0.002517
5.53	-0.002972
5.54	-0.003250
5.55	-0.003333
5.56	-0.003219
5.57	-0.002924
5.58	-0.002481
5.59	-0.001933
5.60	-0.001332
5.61	-0.000736
5.62	-0.000199
5.63	0.000232
5.64	0.000520
5.65	0.000641
5.66	0.000591
5.67	0.000377
5.68	0.000025
5.69	-0.000431
5.70	-0.000944
5.71	-0.001467
5.72	-0.001951
5.73	-0.002356
5.74	-0.002648
5.75	-0.002807
5.76	-0.002827
5.77	-0.002714
5.78	-0.002490
5.79	-0.002185
5.80	-0.001837
5.81	-0.001487
5.82	-0.001176
5.83	-0.000936
5.84	-0.000795
5.85	-0.000766
5.86	-0.000850
5.87	-0.001037
5.88	-0.001303
5.89	-0.001617
5.90	-0.001940
5.91	-0.002231
5.92	-0.002453
5.93	-0.002573
5.94	-0.002566
5.95	-0.002420
5.96	-0.002134
5.97	-0.001722
5.98	-0.001205
5.99	-0.000618
6.00	0.000000
6.01	0.000609
6.02	0.001167
6.03	0.001641
6.04	0.002002
6.05	0.002234
6.06	0.002331
6.07	0.002300
6.08	0.002159
6.09	0.001932
6.10	0.001653
6.11	0.001356
6.12	0.001075
6.13	0.000842
6.14	0.000679
6.15	0.000602
6.16	0.000615
6.17	0.000713
6.18	0.000881
6.19	0.001097
6.20	0.001334
6.21	0.001561
6.22	0.001751
6.23	0.001879
6.24	0.001925
6.25	0.001882
6.26	0.001747
6.27	0.001530
6.28	0.001247
6.29	0.000922
6.30	0.000584
6.31	0.000262
6.32	-0.000015
6.33	-0.000222
6.34	-0.000343
6.35	-0.000366
6.36	-0.000292
6.37	-0.000128
6.38	0.000108
6.39	0.000395
6.40	0.000703
6.41	0.001003
6.42	0.001267
6.43	0.001470
6.44	0.001592
6.45	0.001622
6.46	0.001557
6.47	0.001401
6.48	0.001168
6.49	0.000877
6.50	0.000552
6.51	0.000218
6.52	-0.000098
6.53	-0.000376
6.54	-0.000596
6.55	-0.000748
6.56	-0.000828
6.57	-0.000840
6.58	-0.000795
6.59	-0.000708
6.60	-0.000599
6.61	-0.000489
6.62	-0.000399
6.63	-0.000347
6.64	-0.000346
6.65	-0.000404
6.66	-0.000520
6.67	-0.000689
6.68	-0.000898
6.69	-0.001130
6.70	-0.001364
6.71	-0.001580
6.72	-0.001757
6.73	-0.001877
6.74	-0.001927
6.75	-0.001900
6.76	-0.001797
6.77	-0.001623
6.78	-0.001391
6.79	-0.001119
6.80	-0.000825
6.81	-0.000534
6.82	-0.000264
6.83	-0.000036
6.84	0.000137
6.85	0.000246
6.86	0.000287
6.87	0.000265
6.88	0.000189
6.89	0.000071
6.90	-0.000070
6.91	-0.000218
6.92	-0.000352
6.93	-0.000459
6.94	-0.000525
6.95	-0.000543
6.96	-0.000510
6.97	-0.000430
6.98	-0.000309
6.99	-0.000161
7.00	0.000000
7.01	0.000159
7.02	0.000300
7.03	0.000410
7.04	0.000479
7.05	0.000501
7.06	0.000477
7.07	0.000411
7.08	0.000310
7.09	0.000188
7.10	0.000060
7.11	-0.000060
7.12	-0.000156
7.13	-0.000215
7.14	-0.000230
7.15	-0.000193
7.16	-0.000106
7.17	0.000027
7.18	0.000198
7.19	0.000394
7.20	0.000599
7.21	0.000799
7.22	0.000978
7.23	0.001123
7.24	0.001224
7.25	0.001274
7.26	0.001271
7.27	0.001218
7.28	0.001122
7.29	0.000994
7.30	0.000844
7.31	0.000688
7.32	0.000538
7.33	0.000406
7.34	0.000302
7.35	0.000231
7.36	0.000195
7.37	0.000192
7.38	0.000217
7.39	0.000262
7.40	0.000316
7.41	0.000367
7.42	0.000406
7.43	0.000422
7.44	0.000410
7.45	0.000364
7.46	0.000285
7.47	0.000177
7.48	0.000046
7.49	-0.000100
7.50	-0.000248
7.51	-0.000388
7.52	-0.000508
7.53	-0.000600
7.54	-0.000656
7.55	-0.000673
7.56	-0.000650
7.57	-0.000590
7.58	-0.000501
7.59	-0.000390
7.60	-0.000269
7.61	-0.000149
7.62	-0.000040
7.63	0.000047
7.64	0.000105
7.65	0.000130
7.66	0.000119
7.67	0.000076
7.68	0.000005
7.69	-0.000087
7.70	-0.000191
7.71	-0.000296
7.72	-0.000394
7.73	-0.000476
7.74	-0.000535
7.75	-0.000567
7.76	-0.000571
7.77	-0.000548
7.78	-0.000503
7.79	-0.000441
7.80	-0.000371
7.81	-0.000300
7.82	-0.000237
7.83	-0.000189
7.84	-0.000160
7.85	-0.000155
7.86	-0.000172
7.87	-0.000209
7.88	-0.000263
7.89	-0.000326
7.90	-0.000392
7.91	-0.000450
7.92	-0.000495
7.93	-0.000519
7.94	-0.000518
7.95	-0.000489
7.96	-0.000431
7.97	-0.000348
7.98	-0.000243
7.99	-0.000125
8.00	0.000000
8.01	0.000123
8.02	0.000236
8.03	0.000331
8.04	0.000404
8.05	0.000451
8.06	0.000471
8.07	0.000464
8.08	0.000436
8.09	0.000390
8.10	0.000334
8.11	0.000274
8.12	0.000217
8.13	0.000170
8.14	0.000137
8.15	0.000122
8.16	0.000124
8.17	0.000144
8.18	0.000178
8.19	0.000222
8.20	0.000269
8.21	0.000315
8.22	0.000354
8.23	0.000379
8.24	0.000389
8.25	0.000380
8.26	0.000353
8.27	0.000309
8.28	0.000252
8.29	0.000186
8.30	0.000118
8.31	0.000053
8.32	-0.000003
8.33	-0.000045
8.34	-0.000069
8.35	-0.000074
8.36	-0.000059
8.37	-0.000026
8.38	0.000022
8.39	0.000080
8.40	0.000142
8.41	0.000202
8.42	0.000256
8.43	0.000297
8.44	0.000321
8.45	0.000327
8.46	0.000314
8.47	0.000283
8.48	0.000236
8.49	0.000177
8.50	0.000111
8.51	0.000044
8.52	-0.000020
8.53	-0.000076
8.54	-0.000120
8.55	-0.000151
8.56	-0.000167
8.57	-0.000170
8.58	-0.000160
8.59	-0.000143
8.60	-0.000121
8.61	-0.000099
8.62	-0.000081
8.63	-0.000070
8.64	-0.000070
8.65	-0.000082
8.66	-0.000105
8.67	-0.000139
8.68	-0.000181
8.69	-0.000228
8.70	-0.000275
8.71	-0.000319
8.72	-0.000355
8.73	-0.000379
8.74	-0.000389
8.75	-0.000384
8.76	-0.000363
8.77	-0.000328
8.78	-0.000281
8.79	-0.000226
8.80	-0.000167
8.81	-0.000108
8.82	-0.000053
8.83	-0.000007
8.84	0.000028
8.85	0.000050
8.86	0.000058
8.87	0.000054
8.88	0.000038
8.89	0.000014
8.90	-0.000014
8.91	-0.000044
8.92	-0.000071
8.93	-0.000093
8.94	-0.000106
8.95	-0.000110
8.96	-0.000103
8.97	-0.000087
8.98	-0.000062
8.99	-0.000033
9.00	0.000000
9.01	0.000032
9.02	0.000060
9.03	0.000083
9.04	0.000097
9.05	0.000101
9.06	0.000096
9.07	0.000083
9.08	0.000063
9.09	0.000038
9.10	0.000012
9.11	-0.000012
9.12	-0.000031
9.13	-0.000044
9.14	-0.000046
9.15	-0.000039
9.16	-0.000021
9.17	0.000006
9.18	0.000040
9.19	0.000079
9.20	0.000121
9.21	0.000161
9.22	0.000198
9.23	0.000227
9.24	0.000247
9.25	0.000257
9.26	0.000257
9.27	0.000246
9.28	0.000227
9.29	0.000201
9.30	0.000170
9.31	0.000139
9.32	0.000109
9.33	0.000082
9.34	0.000061
9.35	0.000047
9.36	0.000039
9.37	0.000039
9.38	0.000044
9.39	0.000053
9.40	0.000064
9.41	0.000074
9.42	0.000082
9.43	0.000085
9.44	0.000083
9.45	0.000073
9.46	0.000058
9.47	0.000036
9.48	0.000009
9.49	-0.000020
9.50	-0.000050
9.51	-0.000078
9.52	-0.000103
9.53	-0.000121
9.54	-0.000132
9.55	-0.000136
9.56	-0.000131
9.57	-0.000119
9.58	-0.000101
9.59	-0.000079
9.60	-0.000054
9.61	-0.000030
9.62	-0.000008
9.63	0.000009
9.64	0.000021
9.65	0.000026
9.66	0.000024
9.67	0.000015
9.68	0.000001
9.69	-0.000018
9.70	-0.000038
9.71	-0.000060
9.72	-0.000080
9.73	-0.000096
9.74	-0.000108
9.75	-0.000114
9.76	-0.000115
9.77	-0.000111
9.78	-0.000101
9.79	-0.000089
9.80	-0.000075
9.81	-0.000061
9.82	-0.000048
9.83	-0.000038
9.84	-0.000032
9.85	-0.000031
9.86	-0.000035
9.87	-0.000042
9.88	-0.000053
9.89	-0.000066
9.90	-0.000079
9.91	-0.000091
9.92	-0.000100
9.93	-0.000105
9.94	-0.000105
9.95	-0.000099
9.96	-0.000087
9.97	-0.000070
9.98	-0.000049
9.99	-0.000025
10.00	0.000000
